order_id,customer_id,order_date,status,shipping_city,shipping_state,total_amount,first_name,last_name,email,phone,age,gender,city,state,income_level,join_date,is_active,is_outlier
42375,7998,2022-04-11,pending,Raiganj,Bihar,427508.65,Shamik,Bala,darhazel@example.org,919068624592,52,Female,Raiganj,Bihar,Medium,2023-01-02,True,True
42411,17812,2022-04-05,pending,Jalna,Uttar Pradesh,401401.18,Yuvaan,Khalsa,drishyadara@example.net,8708636429,18,Male,Jalna,Uttar Pradesh,Low,2023-06-29,True,True
42548,4889,2022-03-01,completed,Kolhapur,Uttar Pradesh,384703.12,Eshani,Gola,inaaya-18@example.net,916490941254,31,Male,Kolhapur,Uttar Pradesh,Low,2023-04-09,True,True
42551,11180,2022-10-06,cancelled,Gopalpur,Karnataka,359263.89,Renee,Garg,raghavbora@example.net,918972691981,48,Female,Gopalpur,Karnataka,Medium,2024-08-13,True,True
42560,16266,2024-05-20,shipped,Rajpur Sonarpur,Punjab,476137.88,Advika,Handa,saksham92@example.com,912588165203,36,Male,Rajpur Sonarpur,Punjab,Medium,2024-06-07,True,True
42584,1171,2022-02-21,completed,Bilaspur,Maharashtra,445562.82,Advika,Talwar,qthakur@example.net,7177546199,39,Male,Bilaspur,Maharashtra,Medium,2022-03-19,True,True
42600,15990,2023-09-30,completed,Purnia,Uttar Pradesh,388324.5,Jivika,Sampath,ukara@example.org,918651417404,27,Female,Purnia,Uttar Pradesh,High,2024-04-21,True,True
42617,8719,2024-10-11,delivered,Darbhanga,Rajasthan,595452.28,Tushar,Sachdev,nagrawal@example.com,824236382,23,Female,Darbhanga,Rajasthan,Medium,2024-10-15,True,True
42625,11241,2023-03-10,cancelled,Jalna,Rajasthan,558403.57,Urvi,Ganguly,bavaishaan@example.net,8077692740,46,Male,Jalna,Rajasthan,Premium,2024-04-13,True,True
42700,17205,2023-10-10,completed,Erode,Tamil Nadu,360882.24,Dhruv,Sheth,hiranjohal@example.org,915068698055,47,Male,Erode,Tamil Nadu,Medium,2022-02-16,True,True
42793,17828,2022-01-02,processing,Sambalpur,Uttar Pradesh,364535.32,Miraan,Tak,yasminjaggi@example.org,7488719520,18,Female,Sambalpur,Uttar Pradesh,High,2022-05-06,True,True
42800,9592,2024-09-06,shipped,North Dumdum,Rajasthan,420772.86,Drishya,Sandhu,samiha94@example.net,6931709884,38,Male,North Dumdum,Rajasthan,Medium,2022-11-10,False,True
42821,7044,2023-08-01,completed,Guntur,Bihar,442618.67,Ishaan,Loke,lverma@example.com,3293990598,22,Female,Guntur,Bihar,Low,2022-04-21,True,True
42831,19229,2022-02-23,completed,Ballia,Bihar,612350.37,Trisha,Gole,krish13@example.com,9832136393,26,Male,Ballia,Bihar,Medium,2022-03-23,True,True
42870,2914,2024-07-20,delivered,Pondicherry,Gujarat,411893.36,Khushi,Shere,shuklayashvi@example.com,917702967050,19,Female,Pondicherry,Gujarat,Low,2023-10-05,True,True
43033,15536,2022-01-20,completed,Parbhani,West Bengal,461815.75,Madhav,Golla,nitarakothari@example.org,5525366289,32,Female,Parbhani,West Bengal,Medium,2024-06-24,True,True
43064,2910,2022-10-02,completed,Thanjavur,Uttar Pradesh,495080.5,Chirag,Swaminathan,arhaansachdeva@example.com,919238352237,29,Female,Thanjavur,Uttar Pradesh,Low,2022-03-10,True,True
43119,7172,2024-10-24,completed,Kishanganj,Madhya Pradesh,466158.7,Divyansh,Sodhi,cchopra@example.net,5846528651,45,Female,Kishanganj,Madhya Pradesh,High,2023-03-22,True,True
43127,19551,2024-01-10,completed,Ujjain,Bihar,446285.2,Kaira,Bhatt,dhawanmadhup@example.net,916365076338,39,Male,Ujjain,Bihar,Medium,2024-11-16,False,True
43158,10206,2023-08-29,completed,Kharagpur,Gujarat,544112.32,Nehmat,Ramachandran,jayan42@example.org,8733185908,24,Male,Kharagpur,Gujarat,Low,2022-12-08,True,True
43232,811,2024-11-08,completed,Aizawl,Madhya Pradesh,421728.26,Shaan,Salvi,ubhavsar@example.net,913339395786,29,Male,Aizawl,Madhya Pradesh,Low,2022-11-28,True,True
43245,12208,2024-05-12,completed,Rajpur Sonarpur,West Bengal,367173.04,Ryan,Roy,wasonpari@example.com,1476300566,34,Male,Rajpur Sonarpur,West Bengal,Medium,2022-11-23,True,True
43247,321,2024-09-17,processing,Arrah,Gujarat,330928.77,Zeeshan,Chakraborty,paridhar@example.net,9982795014,35,Female,Arrah,Gujarat,Premium,2023-08-12,True,True
43252,12868,2024-01-12,completed,Bhalswa Jahangir Pur,Gujarat,517690.35,Taimur,Sibal,jainanahi@example.net,919409004203,18,Female,Bhalswa Jahangir Pur,Gujarat,High,2024-06-05,True,True
43292,12196,2023-08-30,delivered,Guntakal,Telangana,380368.64,Charvi,Chand,nirvaan56@example.net,914595929192,30,Male,Guntakal,Telangana,Low,2024-12-30,True,True
43340,19804,2024-10-19,completed,Alwar,Gujarat,386765.45,Vaibhav,Wason,thakurfaiyaz@example.org,5535279404,33,Male,Alwar,Gujarat,Medium,2023-09-10,False,True
43362,3221,2023-03-08,delivered,Katni,Maharashtra,439842.33,Sumer,Kar,rbahl@example.net,959027990,44,Male,Katni,Maharashtra,Premium,2022-10-27,True,True
43370,7849,2024-07-11,completed,Gurgaon,Uttar Pradesh,382596.55,Indranil,Atwal,renee26@example.net,9267913099,40,Female,Gurgaon,Uttar Pradesh,Low,2023-04-16,False,True
43444,15571,2023-10-31,cancelled,Muzaffarnagar,Maharashtra,496580.26,Neysa,Lall,rasha19@example.net,912349480778,33,Male,Muzaffarnagar,Maharashtra,Low,2023-05-27,True,True
43450,14671,2022-01-07,completed,Gopalpur,Gujarat,475151.39,Khushi,Kant,golaindrajit@example.org,7683300339,27,Male,Gopalpur,Gujarat,High,2024-07-03,True,True
43482,4348,2023-09-22,completed,Tiruchirappalli,Punjab,639953.28,Madhup,Krishna,chandnirvi@example.net,2120041648,43,Female,Tiruchirappalli,Punjab,Medium,2023-07-26,True,True
43564,19953,2023-05-09,completed,Thrissur,Uttar Pradesh,551884.64,Zoya,Wadhwa,nirvaanganesan@example.net,919312153492,45,Male,Thrissur,Uttar Pradesh,High,2023-01-04,True,True
43574,16781,2023-04-02,completed,Alwar,Maharashtra,372994.35,Rasha,Andra,ryangour@example.org,1006532318,30,Male,Alwar,Maharashtra,Medium,2024-05-08,True,True
43646,6217,2023-05-20,completed,Salem,Gujarat,505520.37,Armaan,Chaudry,nishithmandal@example.com,9058861565,37,Male,Salem,Gujarat,High,2022-08-02,True,True
43667,13843,2024-03-03,delivered,Korba,Uttar Pradesh,329189.93,Suhana,Bajaj,sampathmanikya@example.com,4351028116,50,Female,Korba,Uttar Pradesh,Low,2022-06-16,True,True
43742,16649,2023-07-23,pending,Guna,Maharashtra,384467.65,Hansh,Doctor,devansh23@example.org,8314455159,18,Female,Guna,Maharashtra,Low,2023-01-30,True,True
43792,19369,2022-01-06,completed,Secunderabad,Gujarat,601746.16,Kiaan,Sidhu,yakshit41@example.org,911710104897,23,Male,Secunderabad,Gujarat,Premium,2022-05-17,True,True
43804,19966,2022-02-14,completed,Kolhapur,Uttar Pradesh,324814.83,Sahil,Dyal,zkurian@example.org,914925754703,39,Male,Kolhapur,Uttar Pradesh,High,2023-05-16,True,True
43818,12863,2023-08-18,completed,Kirari Suleman Nagar,Maharashtra,643623.37,Yakshit,Randhawa,uthkarsh94@example.org,2452850921,45,Female,Kirari Suleman Nagar,Maharashtra,Low,2022-11-12,True,True
43837,7005,2024-11-09,completed,Dewas,Kerala,428006.64,Ivan,Dara,sharafkavya@example.org,2907058100,53,Male,Dewas,Kerala,Medium,2022-04-30,True,True
43838,14528,2023-02-15,completed,Hosur,Madhya Pradesh,517887.44,Keya,Mangat,esandal@example.org,914268296847,54,Female,Hosur,Madhya Pradesh,Medium,2022-04-30,True,True
43888,2554,2022-12-20,completed,Panihati,Rajasthan,376597.73,Anay,Bawa,urvi41@example.org,2738688339,53,Male,Panihati,Rajasthan,Premium,2024-04-13,True,True
43902,8984,2022-12-29,completed,Bhalswa Jahangir Pur,Maharashtra,546193.36,Sana,Singh,klall@example.com,911120150538,43,Female,Bhalswa Jahangir Pur,Maharashtra,Medium,2023-02-13,True,True
43928,3282,2023-10-07,completed,Kharagpur,Maharashtra,349003.51,Advika,Seshadri,alishauppal@example.com,3407932818,39,Female,Kharagpur,Maharashtra,Low,2024-10-25,True,True
43946,9021,2022-11-13,completed,Kalyan-Dombivli,Uttar Pradesh,517181.5,Yuvaan,Bhatti,hrishita31@example.org,7470026552,41,Male,Kalyan-Dombivli,Uttar Pradesh,High,2024-05-28,False,True
43964,18681,2022-08-08,delivered,Karimnagar,Gujarat,890079.53,Gokul,Srivastava,abhavsar@example.com,2327893319,58,Male,Karimnagar,Gujarat,Low,2022-12-11,True,True
43981,11451,2023-01-04,completed,Berhampur,West Bengal,356307.3,Yuvraj ,Keer,romil18@example.net,7545680423,34,Male,Berhampur,West Bengal,Medium,2024-03-23,True,True
44022,8685,2022-04-02,completed,Howrah,Bihar,478358.21,Tejas,Lalla,jhaarnav@example.com,9352344778,62,Female,Howrah,Bihar,Medium,2022-11-23,True,True
44026,2285,2022-05-28,shipped,Bhagalpur,Madhya Pradesh,511040.01,Kartik,Borah,biju86@example.org,6856434760,35,Male,Bhagalpur,Madhya Pradesh,Low,2022-02-01,True,True
44041,6290,2022-07-10,shipped,Siwan,Madhya Pradesh,383677.09,Miraya,Goyal,neelofar44@example.com,915655519717,41,Male,Siwan,Madhya Pradesh,Low,2022-08-02,True,True
44152,6018,2022-10-26,pending,Jammu,Rajasthan,326824.18,Sana,Taneja,indrans95@example.org,9672696191,49,Male,Jammu,Rajasthan,Medium,2024-04-26,True,True
44174,8602,2024-08-04,pending,Mau,Tamil Nadu,367492.85,Zain,Devi,hkaran@example.net,3602567486,46,Female,Mau,Tamil Nadu,Low,2024-08-18,True,True
44246,5056,2024-08-03,completed,Bidar,Madhya Pradesh,360936.89,Jivin,Sagar,indrajit82@example.org,6637883130,49,Male,Bidar,Madhya Pradesh,Low,2024-01-22,False,True
44342,17798,2023-12-21,completed,Rajkot,Uttar Pradesh,485033.32,Yakshit,Dubey,shenoyira@example.net,2620461084,27,Male,Rajkot,Uttar Pradesh,Low,2022-09-26,True,True
44382,11060,2024-08-09,completed,Kakinada,Gujarat,452957.56,Siya,Gala,aaina87@example.net,3168050156,40,Male,Kakinada,Gujarat,Medium,2024-01-24,True,True
44385,13909,2024-12-11,delivered,Tirupati,Karnataka,435864.05,Ayesha,Bhavsar,thora@example.org,1959085594,18,Male,Tirupati,Karnataka,Low,2022-07-04,True,True
44386,10579,2024-11-02,cancelled,Jaipur,Maharashtra,380289.01,Tejas,Vyas,ramaswamyfaiyaz@example.com,914849904730,34,Female,Jaipur,Maharashtra,Low,2024-01-25,True,True
44537,693,2024-10-19,completed,Rohtak,West Bengal,382257.3,Misha,Kaur,darshitgill@example.net,3503446945,41,Male,Rohtak,West Bengal,Medium,2024-05-21,True,True
44578,9461,2023-09-29,processing,Tumkur,Punjab,425610.25,Amira,Rajagopal,eva68@example.com,565993809,34,Male,Tumkur,Punjab,Medium,2023-11-27,True,True
44580,7183,2023-08-27,completed,Bally,West Bengal,403956.25,Eva,Varughese,kramaswamy@example.net,6145359055,27,Male,Bally,West Bengal,Low,2022-08-17,True,True
44602,1021,2023-07-11,completed,Sambhal,Uttar Pradesh,577389.7,Myra,Borra,farhanchawla@example.org,917672019111,23,Male,Sambhal,Uttar Pradesh,Low,2022-06-12,True,True
44681,7398,2023-01-15,pending,Yamunanagar,Uttar Pradesh,325134.71,Neysa,Karan,kavya75@example.org,6348678032,31,Female,Yamunanagar,Uttar Pradesh,Medium,2024-01-27,True,True
44718,8687,2023-10-07,completed,Bhubaneswar,Bihar,434517.52,Ryan,Dutta,sridharanaya@example.com,9024484345,36,Male,Bhubaneswar,Bihar,Low,2023-09-11,True,True
44805,11827,2024-11-22,delivered,Bhilai,Uttar Pradesh,550244.45,Yakshit,Bawa,gzachariah@example.org,5516999198,47,Female,Bhilai,Uttar Pradesh,Medium,2024-11-19,True,True
44823,10671,2022-01-11,completed,Jamalpur,Uttar Pradesh,442691.15,Advik,Contractor,jivin30@example.net,5952445580,56,Male,Jamalpur,Uttar Pradesh,Medium,2022-02-02,True,True
44938,3763,2024-08-29,completed,Ongole,Bihar,456475.85,Dishani,Kala,jbasu@example.org,5879050730,29,Male,Ongole,Bihar,Medium,2022-07-17,True,True
44980,11520,2023-07-21,completed,Madanapalle,Madhya Pradesh,360449.25,Vedika,Kothari,aarav77@example.com,7479122304,57,Male,Madanapalle,Madhya Pradesh,High,2023-12-30,True,True
45026,13685,2024-11-11,completed,Hyderabad,Kerala,511084.31,Gatik,De,krish12@example.org,4244002618,66,Female,Hyderabad,Kerala,Low,2022-12-08,True,True
45067,17151,2022-07-05,cancelled,Hyderabad,Uttar Pradesh,402201.76,Vidur,Kapur,routindranil@example.org,136095659,32,Female,Hyderabad,Uttar Pradesh,High,2024-05-05,True,True
45208,4742,2022-11-02,completed,Jorhat,Madhya Pradesh,401798.22,Biju,Wable,vbahri@example.com,910962771869,41,Male,Jorhat,Madhya Pradesh,Low,2022-11-06,True,True
45219,543,2024-11-20,completed,Bangalore,Telangana,376597.73,Ishita,Deshmukh,yadavbadal@example.org,6258896792,32,Female,Bangalore,Telangana,Low,2024-12-02,True,True
45236,10923,2024-01-03,cancelled,Kota,Gujarat,456368.19,Oorja,Gulati,kakarsiya@example.org,4116622186,32,Female,Kota,Gujarat,Low,2024-02-02,True,True
45250,5623,2023-11-10,processing,Kavali,Telangana,337988.22,Onkar,Tailor,lseshadri@example.net,1246125595,52,Female,Kavali,Telangana,Low,2022-10-16,True,True
45263,2219,2023-08-21,completed,Mirzapur,Kerala,401421.56,Vedika,Raman,samarthjain@example.com,915243779507,41,Female,Mirzapur,Kerala,Low,2023-05-17,True,True
45272,2988,2022-01-18,completed,Sambalpur,West Bengal,376673.42,Krish,Batta,miraan24@example.org,7071278796,31,Female,Sambalpur,West Bengal,Medium,2024-03-03,True,True
45370,18446,2024-11-09,completed,Bhatpara,Madhya Pradesh,686189.39,Aarav,Sagar,daliaseher@example.net,4140776995,32,Female,Bhatpara,Madhya Pradesh,Medium,2022-11-22,True,True
45380,2145,2024-11-23,completed,Bulandshahr,Punjab,439702.27,Sumer,Dass,shlok87@example.com,2452961514,20,Female,Bulandshahr,Punjab,Medium,2024-08-03,True,True
45415,14334,2024-12-26,completed,Pallavaram,Tamil Nadu,502853.16,Chirag,Gulati,hjhaveri@example.net,3059031372,24,Female,Pallavaram,Tamil Nadu,Low,2024-03-05,True,True
45439,19882,2022-04-16,completed,Unnao,West Bengal,376412.59,Purab,Bhat,zaina14@example.org,2885282556,37,Female,Unnao,West Bengal,Low,2023-01-14,True,True
45464,17454,2022-11-14,delivered,Salem,Gujarat,530474.98,Madhav,Sastry,umandal@example.com,3632960282,52,Female,Salem,Gujarat,Medium,2023-12-19,True,True
45474,2246,2023-05-27,cancelled,Dindigul,Uttar Pradesh,663743.1,Zoya,Hari,kadevedika@example.org,913063567357,38,Male,Dindigul,Uttar Pradesh,High,2023-09-01,True,True
45493,13129,2024-11-10,shipped,Amritsar,Kerala,648033.29,Nehmat,Dyal,nsarkar@example.org,2993269921,27,Female,Amritsar,Kerala,Low,2022-04-11,True,True
45521,3150,2023-04-17,completed,Farrukhabad,Rajasthan,604331.84,Mehul,Gokhale,shaanupadhyay@example.org,916549305397,56,Female,Farrukhabad,Rajasthan,Low,2023-07-28,True,True
45636,15082,2023-10-20,completed,Jamshedpur,Tamil Nadu,326038.91,Uthkarsh,Banik,jayesh62@example.com,918599373781,20,Female,Jamshedpur,Tamil Nadu,Low,2024-09-01,True,True
45670,7080,2023-10-18,completed,Bhilai,Bihar,591255.38,Eshani,Suri,emir36@example.org,915902802401,31,Female,Bhilai,Bihar,Medium,2023-05-17,True,True
45760,8973,2024-12-03,processing,Gandhidham,Karnataka,412497.84,Anahita,Ray,kbahri@example.net,6243517294,46,Female,Gandhidham,Karnataka,Low,2022-09-25,True,True
45779,15611,2022-10-28,shipped,Chandigarh,Tamil Nadu,363980.13,Armaan,Bhatia,tanktanya@example.com,7437861670,40,Female,Chandigarh,Tamil Nadu,Low,2023-03-29,True,True
45839,250,2024-07-04,completed,Muzaffarnagar,Karnataka,647469.62,Aayush,Saini,zararana@example.net,918272299275,33,Male,Muzaffarnagar,Karnataka,High,2024-01-28,True,True
45843,13074,2024-07-01,completed,Mehsana,Maharashtra,602557.18,Riya,Kannan,ojas58@example.org,9001941675,44,Female,Mehsana,Maharashtra,Medium,2022-04-07,True,True
45867,4493,2022-08-30,completed,New Delhi,Gujarat,390389.39,Nirvaan,Shenoy,hbahri@example.net,912740316947,26,Female,New Delhi,Gujarat,Premium,2023-02-09,True,True
46002,10341,2022-07-13,pending,Jodhpur,Uttar Pradesh,400144.85,Romil,Sekhon,sehersidhu@example.net,1612055412,29,Female,Jodhpur,Uttar Pradesh,Low,2023-09-26,True,True
46029,10722,2023-03-24,cancelled,Ghaziabad,Bihar,442601.6,Indrans,Chad,chanavanya@example.com,911398852000,44,Male,Ghaziabad,Bihar,High,2024-06-27,True,True
46072,4659,2024-10-26,delivered,Serampore,Karnataka,396362.54,Hrishita,Sunder,ibhatti@example.org,8673643894,25,Male,Serampore,Karnataka,Low,2022-09-11,True,True
46090,14218,2024-09-19,completed,Gaya,Uttar Pradesh,556524.62,Advik,Goyal,yasmindalal@example.org,9441854121,18,Female,Gaya,Uttar Pradesh,Medium,2022-06-18,True,True
46186,14809,2023-03-19,completed,Loni,Tamil Nadu,372179.24,Taimur,Ramanathan,jayant33@example.com,917152422477,18,Male,Loni,Tamil Nadu,Medium,2024-09-05,False,True
46193,1988,2023-04-05,completed,Chennai,West Bengal,340332.22,Neelofar,Dora,ulanka@example.com,3034857365,28,Female,Chennai,West Bengal,High,2023-03-29,True,True
46226,17529,2023-07-10,completed,Udaipur,Madhya Pradesh,712714.7,Myra,Devi,sairaganesh@example.net,6770814562,27,Female,Udaipur,Madhya Pradesh,Low,2023-03-14,False,True
46227,19971,2023-05-15,completed,Karaikudi,Delhi,379828.33,Tushar,Master,hagarwal@example.org,919148082694,43,Male,Karaikudi,Delhi,Medium,2023-04-08,True,True
46230,8515,2022-04-01,completed,Chapra,Rajasthan,339198.89,Gokul,Grover,thakermanikya@example.org,3209422626,47,Female,Chapra,Rajasthan,Medium,2023-12-27,True,True
46281,19730,2022-05-16,delivered,Nagpur,Kerala,453561.73,Tara,Kumar,daveonkar@example.net,917397964053,23,Female,Nagpur,Kerala,Low,2023-01-17,False,True
46318,4960,2022-09-25,shipped,Ramagundam,Uttar Pradesh,463525.14,Khushi,Sabharwal,pari49@example.org,911038012192,66,Female,Ramagundam,Uttar Pradesh,Low,2023-09-19,True,True
46321,321,2023-12-31,completed,Arrah,Gujarat,360017.69,Zeeshan,Chakraborty,paridhar@example.net,9982795014,35,Female,Arrah,Gujarat,Premium,2023-08-12,True,True
46512,3216,2023-03-23,completed,Naihati,Kerala,495866.66,Aaryahi,Dugar,ahayer@example.com,915711120701,42,Male,Naihati,Kerala,Low,2024-08-30,True,True
46545,17487,2022-03-26,completed,Nagpur,Madhya Pradesh,467400.69,Samaira,Mandal,santhrishita@example.net,5592392151,38,Male,Nagpur,Madhya Pradesh,Premium,2024-08-11,True,True
46549,786,2024-03-13,shipped,Vasai-Virar,Bihar,589257.36,Adah,Goyal,miraan58@example.com,912538921878,45,Female,Vasai-Virar,Bihar,Low,2024-07-27,True,True
46647,10712,2023-11-14,shipped,Jabalpur,West Bengal,344106.1,Nakul,Sahota,anahitadave@example.com,913883399342,18,Male,Jabalpur,West Bengal,Medium,2024-08-04,False,True
46693,14776,2022-01-11,shipped,Latur,Uttar Pradesh,382248.03,Nayantara,Toor,lagansandal@example.org,913229935195,39,Female,Latur,Uttar Pradesh,Medium,2023-04-28,True,True
46713,11389,2023-05-05,completed,Nanded,Tamil Nadu,334077.27,Rania,Shetty,ichar@example.net,919348044888,37,Male,Nanded,Tamil Nadu,Low,2022-05-03,True,True
46720,1164,2022-10-09,completed,Eluru,Uttar Pradesh,538533.36,Neysa,Bhagat,doramehul@example.net,9686800852,40,Male,Eluru,Uttar Pradesh,Low,2024-06-23,True,True
46750,18204,2024-06-11,completed,Srinagar,Tamil Nadu,473693.85,Miraya,Sachdeva,reneekhalsa@example.com,9713775267,46,Male,Srinagar,Tamil Nadu,Medium,2023-10-26,True,True
46829,13626,2023-03-01,completed,Kamarhati,Uttar Pradesh,522264.6,Indranil,Chauhan,tellakashvi@example.org,911510572232,18,Female,Kamarhati,Uttar Pradesh,Low,2022-03-05,True,True
46870,607,2022-10-07,completed,Bokaro,West Bengal,341821.06,Aaryahi,Chaudhry,umang17@example.org,918496498560,18,Female,Bokaro,West Bengal,Low,2023-05-17,True,True
46989,9799,2022-02-14,shipped,Noida,West Bengal,598925.29,Azad,Barad,obalakrishnan@example.com,4575710038,19,Female,Noida,West Bengal,Low,2023-10-11,True,True
47005,6813,2024-10-09,processing,Ulhasnagar,Uttar Pradesh,354405.11,Hunar,Dash,sacharsamar@example.com,911527277382,35,Female,Ulhasnagar,Uttar Pradesh,Medium,2024-12-30,True,True
47100,15793,2024-03-05,delivered,Ranchi,Maharashtra,355872.71,Vivaan,Raju,tara10@example.org,2595670636,37,Male,Ranchi,Maharashtra,Medium,2022-12-08,True,True
47108,6636,2024-10-23,delivered,Rohtak,Bihar,656481.52,Shray,Saraf,saniahana@example.net,918604429760,18,Female,Rohtak,Bihar,High,2023-10-18,True,True
47124,15590,2022-02-28,delivered,Jaipur,Maharashtra,462782.38,Tushar,Venkataraman,kotaayesha@example.net,9361860984,27,Female,Jaipur,Maharashtra,Low,2023-01-21,True,True
47166,5862,2024-11-04,completed,Hajipur,Karnataka,345106.25,Mohanlal,Dass,andrasaira@example.net,7240305465,36,Male,Hajipur,Karnataka,Medium,2023-11-17,True,True
47268,12513,2024-06-21,shipped,Miryalaguda,Telangana,432419.51,Emir,Mallick,bhatnagarshayak@example.com,8271548969,25,Male,Miryalaguda,Telangana,High,2024-11-15,True,True
47280,8255,2024-03-19,completed,Raurkela Industrial Township,Maharashtra,449524.64,Misha,Tiwari,skhurana@example.net,913261869865,50,Female,Raurkela Industrial Township,Maharashtra,Low,2022-07-01,True,True
47376,1933,2024-09-04,completed,Tiruchirappalli,Tamil Nadu,598560.97,Vidur,Iyengar,bandiprisha@example.org,2030695165,47,Male,Tiruchirappalli,Tamil Nadu,Low,2022-09-19,True,True
47395,147,2023-07-30,completed,Satara,Madhya Pradesh,356293.35,Himmat,Doshi,horashamik@example.net,5756924593,18,Male,Satara,Madhya Pradesh,Low,2022-10-03,False,True
47404,16946,2024-08-25,completed,Uluberia,Punjab,530231.9,Navya,Jha,himmatchoudhry@example.org,6574844928,35,Male,Uluberia,Punjab,Low,2024-08-20,True,True
47702,2274,2022-11-02,delivered,Berhampur,Bihar,380531.72,Nitara,Chahal,vedwin@example.com,913649674514,20,Female,Berhampur,Bihar,Medium,2023-12-05,True,True
47725,295,2022-05-14,completed,Deoghar,Uttar Pradesh,359219.94,Jayesh,Mallick,gshenoy@example.net,5761228685,38,Female,Deoghar,Uttar Pradesh,Low,2024-07-20,True,True
